timestamp,stage,item_start,item_end,count,duration_s,notes
2026-07-02 11:45:51,pair_preprocess,1,1,115,37.0988,ordered_pair_000001
2026-07-02 11:45:51,complete_preprocessing,1,1,115,37.1407,"successful_pairs=1,failed_pairs=0"
2026-07-02 11:46:00,training_image_progress,0,31,32,0.7666,
2026-07-02 11:46:01,training_image_progress,96,114,19,0.3290,
2026-07-02 11:46:01,feature_extraction,0,114,1840,7.3629,generated_R_crop_patches
2026-07-02 11:46:01,build_memory_bank,0,0,"torch.Size([1840, 9216])",0.0397,in_memory_concat
2026-07-02 11:46:01,coreset_subsample,0,0,"torch.Size([184, 9216])",0.0041,percentage=0.1
2026-07-02 11:46:01,final_model_save,0,0,"torch.Size([184, 9216])",0.0087,out_path=C:\Users\Hi\OneDrive - radometech.com\Desktop\Apollo_patch_pos\media\training\SKU_001\tread\SKU_001_tread_patchcore_model.pth
2026-07-02 11:46:02,complete_pipeline,0,0,115,48.0640,model=C:\Users\Hi\OneDrive - radometech.com\Desktop\Apollo_patch_pos\media\training\SKU_001\tread\SKU_001_tread_patchcore_model.pth
